,Order ID,Customer ID,Product ID,Order Date,Ship Date,Ship Mode
2106,US-2014-152723,HG-14965,OFF-BI-10003460,9/26/2014,9/26/2014,Same Day
2107,CA-2015-164882,SG-20080,OFF-PA-10000157,10/31/2015,10/31/2015,Same Day
2108,CA-2015-164882,SG-20080,OFF-BI-10004519,10/31/2015,10/31/2015,Same Day
2109,CA-2015-164882,SG-20080,OFF-AR-10004272,10/31/2015,10/31/2015,Same Day
2110,CA-2015-164882,SG-20080,OFF-FA-10000585,10/31/2015,10/31/2015,Same Day
2111,CA-2015-164882,SG-20080,FUR-CH-10004218,10/31/2015,10/31/2015,Same Day
2112,CA-2015-164882,SG-20080,OFF-SU-10004231,10/31/2015,10/31/2015,Same Day
2113,CA-2015-164882,SG-20080,TEC-PH-10001578,10/31/2015,10/31/2015,Same Day
2114,CA-2015-164882,SG-20080,OFF-ST-10003638,10/31/2015,10/31/2015,Same Day
2115,CA-2015-164882,SG-20080,FUR-BO-10002213,10/31/2015,10/31/2015,Same Day
2116,CA-2015-159786,RK-19300,FUR-TA-10001307,10/12/2015,10/17/2015,Second Class
2117,CA-2016-130267,SW-20245,OFF-PA-10002222,9/19/2016,9/23/2016,Standard Class
2118,CA-2017-155460,RW-19630,OFF-PA-10002479,4/13/2017,4/15/2017,First Class
2119,CA-2017-155460,RW-19630,OFF-BI-10003091,4/13/2017,4/15/2017,First Class
2120,US-2017-168690,TS-21085,OFF-BI-10000145,1/7/2017,1/13/2017,Standard Class
2121,CA-2017-158246,JB-15400,FUR-CH-10003061,11/9/2017,11/11/2017,First Class
2122,CA-2017-167381,EH-14005,FUR-BO-10001972,9/22/2017,9/24/2017,Second Class
2123,CA-2017-167381,EH-14005,OFF-LA-10000134,9/22/2017,9/24/2017,Second Class
2124,CA-2017-144862,EH-14005,OFF-EN-10003040,12/1/2017,12/5/2017,Standard Class
2125,CA-2017-144862,EH-14005,TEC-PH-10000923,12/1/2017,12/5/2017,Standard Class
2126,CA-2014-126032,BS-11665,TEC-AC-10000158,6/23/2014,6/28/2014,Standard Class
2127,CA-2015-134859,JK-16120,FUR-FU-10003623,10/4/2015,10/9/2015,Standard Class
2128,CA-2015-134859,JK-16120,OFF-PA-10001293,10/4/2015,10/9/2015,Standard Class
2129,US-2014-114188,RF-19345,OFF-AP-10000124,5/20/2014,5/22/2014,Second Class
2130,US-2014-114188,RF-19345,OFF-AR-10004511,5/20/2014,5/22/2014,Second Class
2131,US-2014-114188,RF-19345,FUR-FU-10000076,5/20/2014,5/22/2014,Second Class
2132,CA-2015-156524,DL-12865,OFF-PA-10003883,11/20/2015,11/26/2015,Standard Class
2133,CA-2015-122210,WB-21850,OFF-BI-10003656,11/30/2015,12/4/2015,Standard Class
2134,CA-2015-122210,WB-21850,OFF-FA-10000053,11/30/2015,12/4/2015,Standard Class
2135,CA-2015-122210,WB-21850,TEC-PH-10002807,11/30/2015,12/4/2015,Standard Class
2136,CA-2015-156377,TB-21625,FUR-FU-10002364,12/31/2015,1/5/2016,Standard Class
2137,CA-2015-156377,TB-21625,OFF-BI-10002954,12/31/2015,1/5/2016,Standard Class
2138,US-2017-157896,CB-12415,OFF-PA-10004092,11/16/2017,11/16/2017,Same Day
2139,CA-2014-159520,GT-14635,OFF-BI-10003982,6/6/2014,6/11/2014,Standard Class
2140,CA-2014-159520,GT-14635,OFF-SU-10001664,6/6/2014,6/11/2014,Standard Class
2141,CA-2014-159520,GT-14635,FUR-TA-10003238,6/6/2014,6/11/2014,Standard Class
2142,CA-2016-155481,DK-13225,OFF-PA-10004675,9/1/2016,9/5/2016,Standard Class
2143,CA-2016-155481,DK-13225,TEC-PH-10002293,9/1/2016,9/5/2016,Standard Class
2144,CA-2016-155481,DK-13225,OFF-FA-10002780,9/1/2016,9/5/2016,Standard Class
2145,US-2016-152051,TS-21160,FUR-CH-10002965,6/25/2016,6/29/2016,Standard Class
2146,US-2016-152051,TS-21160,OFF-BI-10004781,6/25/2016,6/29/2016,Standard Class
2147,US-2016-152051,TS-21160,OFF-ST-10001713,6/25/2016,6/29/2016,Standard Class
2148,CA-2014-141607,WB-21850,FUR-FU-10003975,12/12/2014,12/17/2014,Standard Class
2149,CA-2017-102771,DO-13435,TEC-PH-10001536,3/31/2017,4/5/2017,Standard Class
2150,US-2017-139969,AF-10870,FUR-CH-10001973,11/19/2017,11/26/2017,Standard Class
2151,CA-2014-167360,RB-19435,TEC-AC-10001772,11/24/2014,11/29/2014,Second Class
2152,CA-2015-123505,AR-10540,OFF-PA-10002586,11/22/2015,11/26/2015,Standard Class
2153,CA-2016-117282,DR-12880,OFF-BI-10004094,7/14/2016,7/18/2016,Standard Class
2154,US-2016-120460,BF-11170,FUR-FU-10004973,4/30/2016,5/5/2016,Standard Class
2155,CA-2016-111115,LB-16735,OFF-FA-10000624,7/25/2016,7/27/2016,Second Class
2156,CA-2014-124646,DV-13465,OFF-ST-10001097,6/22/2014,6/24/2014,First Class
2157,CA-2014-124646,DV-13465,OFF-ST-10001469,6/22/2014,6/24/2014,First Class
2158,CA-2017-148166,NK-18490,OFF-AR-10004956,10/21/2017,10/26/2017,Standard Class
2159,CA-2016-159737,CS-11950,OFF-BI-10004236,9/3/2016,9/9/2016,Standard Class
2160,CA-2016-141019,LH-17155,FUR-FU-10002937,5/14/2016,5/14/2016,Same Day
2161,CA-2016-101938,DW-13480,OFF-AR-10003696,1/7/2016,1/12/2016,Standard Class
2162,CA-2017-166296,KF-16285,OFF-PA-10004359,3/13/2017,3/19/2017,Standard Class
2163,CA-2016-154018,HA-14920,TEC-AC-10002402,10/13/2016,10/19/2016,Standard Class
2164,CA-2016-154018,HA-14920,OFF-PA-10000551,10/13/2016,10/19/2016,Standard Class
2165,CA-2016-154018,HA-14920,FUR-FU-10003394,10/13/2016,10/19/2016,Standard Class
2166,CA-2016-154018,HA-14920,OFF-AR-10002067,10/13/2016,10/19/2016,Standard Class
2167,CA-2016-154018,HA-14920,OFF-BI-10004140,10/13/2016,10/19/2016,Standard Class
2168,CA-2017-117870,JH-15820,OFF-AR-10004078,1/27/2017,1/30/2017,Second Class
2169,CA-2017-117870,JH-15820,TEC-AC-10000927,1/27/2017,1/30/2017,Second Class
2170,CA-2017-117870,JH-15820,TEC-PH-10003931,1/27/2017,1/30/2017,Second Class
2171,US-2017-137491,LC-16930,FUR-CH-10004675,11/19/2017,11/25/2017,Standard Class
2172,CA-2014-152296,IL-15100,OFF-BI-10004506,8/1/2014,8/3/2014,First Class
2173,CA-2016-112025,LS-16975,OFF-BI-10002353,7/30/2016,8/4/2016,Standard Class
2174,CA-2015-132507,CC-12610,OFF-ST-10000943,7/30/2015,8/3/2015,Second Class
2175,CA-2016-125738,PB-18805,OFF-PA-10000740,10/15/2016,10/21/2016,Standard Class
2176,CA-2016-125738,PB-18805,OFF-PA-10003001,10/15/2016,10/21/2016,Standard Class
2177,CA-2016-125738,PB-18805,OFF-BI-10001628,10/15/2016,10/21/2016,Standard Class
2178,CA-2016-125738,PB-18805,OFF-PA-10001509,10/15/2016,10/21/2016,Standard Class
2179,CA-2016-128818,CJ-12010,OFF-BI-10000309,5/7/2016,5/11/2016,Standard Class
2180,CA-2016-128818,CJ-12010,OFF-LA-10003923,5/7/2016,5/11/2016,Standard Class
2181,CA-2016-128818,CJ-12010,FUR-CH-10002084,5/7/2016,5/11/2016,Standard Class
2182,CA-2016-128818,CJ-12010,TEC-MA-10000488,5/7/2016,5/11/2016,Standard Class
2183,CA-2016-128818,CJ-12010,TEC-AC-10001767,5/7/2016,5/11/2016,Standard Class
2184,CA-2016-128818,CJ-12010,FUR-FU-10001940,5/7/2016,5/11/2016,Standard Class
2185,CA-2017-124576,HK-14890,OFF-BI-10002735,8/1/2017,8/4/2017,Second Class
2186,CA-2016-101378,RH-19600,TEC-AC-10002345,7/14/2016,7/14/2016,Same Day
2187,CA-2017-143063,IL-15100,OFF-EN-10003134,8/10/2017,8/15/2017,Standard Class
2188,CA-2017-143063,IL-15100,FUR-FU-10003708,8/10/2017,8/15/2017,Standard Class
2189,CA-2017-143063,IL-15100,TEC-PH-10003645,8/10/2017,8/15/2017,Standard Class
2190,CA-2016-118913,AS-10240,OFF-AP-10000692,6/25/2016,6/29/2016,Standard Class
2191,CA-2016-128412,AP-10915,OFF-BI-10001718,12/10/2016,12/17/2016,Standard Class
2192,CA-2016-128412,AP-10915,OFF-AP-10002082,12/10/2016,12/17/2016,Standard Class
2193,CA-2016-128412,AP-10915,OFF-PA-10001125,12/10/2016,12/17/2016,Standard Class
2194,CA-2016-128412,AP-10915,OFF-AP-10000252,12/10/2016,12/17/2016,Standard Class
2195,CA-2016-128412,AP-10915,TEC-AC-10003038,12/10/2016,12/17/2016,Standard Class
2196,CA-2016-136483,AG-10390,OFF-AR-10000940,12/1/2016,12/6/2016,Standard Class
2197,CA-2014-163013,BF-11080,OFF-AR-10001954,11/28/2014,12/4/2014,Standard Class
2198,CA-2015-135363,CK-12205,OFF-PA-10003177,3/28/2015,4/2/2015,Standard Class
2199,CA-2015-135363,CK-12205,OFF-PA-10000533,3/28/2015,4/2/2015,Standard Class
2200,US-2014-165659,LT-17110,FUR-FU-10001935,6/1/2014,6/6/2014,Standard Class
2201,US-2014-165659,LT-17110,TEC-PH-10002563,6/1/2014,6/6/2014,Standard Class
2202,CA-2015-138002,BT-11305,OFF-BI-10002160,9/6/2015,9/12/2015,Standard Class
2203,CA-2015-138002,BT-11305,FUR-FU-10004748,9/6/2015,9/12/2015,Standard Class
2204,CA-2015-128860,SC-20725,FUR-FU-10001473,6/29/2015,7/5/2015,Standard Class
2205,CA-2016-164350,CG-12040,OFF-AR-10000538,9/10/2016,9/12/2016,Second Class
2206,US-2014-103905,AW-10930,OFF-BI-10001098,7/14/2014,7/20/2014,Standard Class
2207,US-2014-103905,AW-10930,TEC-PH-10001552,7/14/2014,7/20/2014,Standard Class
2208,CA-2015-129854,RB-19705,OFF-AR-10000390,8/22/2015,8/26/2015,Standard Class
2209,CA-2014-125556,ML-17410,TEC-PH-10001079,11/14/2014,11/16/2014,Second Class
2210,CA-2014-125556,ML-17410,OFF-BI-10003460,11/14/2014,11/16/2014,Second Class
2211,CA-2016-162313,VB-21745,OFF-AP-10003842,11/27/2016,11/30/2016,First Class
2212,CA-2017-107874,SW-20275,FUR-FU-10003535,11/21/2017,11/25/2017,Standard Class
2213,CA-2017-129378,NS-18505,OFF-BI-10002012,10/1/2017,10/2/2017,First Class
2214,CA-2017-129378,NS-18505,OFF-BI-10001922,10/1/2017,10/2/2017,First Class
2215,CA-2017-129378,NS-18505,OFF-AP-10000576,10/1/2017,10/2/2017,First Class
2216,CA-2017-129378,NS-18505,FUR-CH-10000553,10/1/2017,10/2/2017,First Class
2217,CA-2014-151953,DB-13555,OFF-AR-10003469,9/20/2014,9/25/2014,Standard Class
2218,CA-2017-130841,MH-17620,OFF-BI-10000145,7/28/2017,8/1/2017,Standard Class
2219,CA-2017-130841,MH-17620,OFF-ST-10001580,7/28/2017,8/1/2017,Standard Class
2220,CA-2017-130841,MH-17620,TEC-PH-10001817,7/28/2017,8/1/2017,Standard Class
2221,CA-2015-131884,DK-13375,TEC-PH-10001578,12/6/2015,12/6/2015,Same Day
2222,CA-2015-131884,DK-13375,OFF-AR-10004078,12/6/2015,12/6/2015,Same Day
2223,CA-2015-131884,DK-13375,FUR-CH-10004860,12/6/2015,12/6/2015,Same Day
2224,CA-2017-121909,EA-14035,OFF-PA-10003790,7/31/2017,8/5/2017,Standard Class
2225,CA-2016-106383,BT-11440,FUR-BO-10002202,3/19/2016,3/21/2016,Second Class
2226,CA-2017-130771,LA-16780,OFF-FA-10003059,7/29/2017,8/3/2017,Standard Class
2227,CA-2017-130771,LA-16780,TEC-PH-10002496,7/29/2017,8/3/2017,Standard Class
2228,CA-2016-139157,GM-14680,FUR-TA-10003238,10/1/2016,10/5/2016,Standard Class
2229,CA-2014-128055,AA-10315,OFF-BI-10004390,3/31/2014,4/5/2014,Standard Class
2230,CA-2014-128055,AA-10315,OFF-AP-10002765,3/31/2014,4/5/2014,Standard Class
2231,CA-2017-157091,DB-13405,FUR-FU-10000293,6/26/2017,7/1/2017,Standard Class
2232,CA-2017-132122,JH-15820,OFF-ST-10003692,7/9/2017,7/14/2017,Standard Class
2233,CA-2015-123232,DJ-13630,TEC-PH-10001051,12/14/2015,12/16/2015,Second Class
2234,CA-2017-104066,QJ-19255,TEC-AC-10001013,12/5/2017,12/10/2017,Standard Class
2235,CA-2015-145849,CT-11995,OFF-ST-10000025,9/15/2015,9/17/2015,Second Class
2236,CA-2015-145849,CT-11995,OFF-AR-10000817,9/15/2015,9/17/2015,Second Class
2237,CA-2016-122322,RH-19510,OFF-SU-10000952,7/15/2016,7/21/2016,Standard Class
2238,CA-2017-166849,SJ-20125,FUR-FU-10004597,4/20/2017,4/26/2017,Standard Class
2239,CA-2016-146633,TG-21310,OFF-BI-10003527,11/15/2016,11/17/2016,Second Class
2240,CA-2016-146633,TG-21310,OFF-BI-10002982,11/15/2016,11/17/2016,Second Class
2241,US-2016-126893,CT-11995,TEC-PH-10004165,11/26/2016,12/1/2016,Standard Class
2242,CA-2017-103380,BF-11005,OFF-ST-10003442,11/21/2017,11/25/2017,Standard Class
2243,CA-2017-103380,BF-11005,OFF-AR-10003856,11/21/2017,11/25/2017,Standard Class
2244,CA-2017-103380,BF-11005,OFF-FA-10004248,11/21/2017,11/25/2017,Standard Class
2245,CA-2017-103380,BF-11005,OFF-AP-10001492,11/21/2017,11/25/2017,Standard Class
2246,CA-2017-103380,BF-11005,TEC-PH-10004165,11/21/2017,11/25/2017,Standard Class
2247,CA-2015-116092,JM-16195,OFF-PA-10004285,2/15/2015,2/18/2015,Second Class
2248,CA-2015-116092,JM-16195,OFF-BI-10001628,2/15/2015,2/18/2015,Second Class
2249,CA-2015-116092,JM-16195,OFF-BI-10000546,2/15/2015,2/18/2015,Second Class
2250,CA-2015-116092,JM-16195,OFF-AP-10001391,2/15/2015,2/18/2015,Second Class
2251,CA-2015-116092,JM-16195,OFF-PA-10000477,2/15/2015,2/18/2015,Second Class
2252,CA-2016-117849,JK-16120,OFF-PA-10004327,4/15/2016,4/17/2016,Second Class
2253,CA-2015-169201,HG-14965,OFF-AP-10000696,9/28/2015,10/1/2015,First Class
2254,CA-2015-169201,HG-14965,OFF-AP-10002082,9/28/2015,10/1/2015,First Class
2255,CA-2016-164091,LA-16780,TEC-PH-10001944,9/17/2016,9/22/2016,Standard Class
2256,CA-2016-164091,LA-16780,FUR-FU-10004952,9/17/2016,9/22/2016,Standard Class
2257,CA-2017-105214,TS-21610,FUR-CH-10000015,6/16/2017,6/19/2017,First Class
2258,CA-2017-105214,TS-21610,OFF-PA-10001776,6/16/2017,6/19/2017,First Class
2259,CA-2015-117611,MZ-17335,OFF-FA-10002280,11/8/2015,11/10/2015,Second Class
2260,CA-2015-117611,MZ-17335,TEC-AC-10002049,11/8/2015,11/10/2015,Second Class
2261,US-2015-137960,MW-18220,TEC-AC-10002253,12/18/2015,12/18/2015,Same Day
2262,CA-2017-122994,MV-17485,FUR-BO-10004015,2/6/2017,2/9/2017,First Class
2263,CA-2016-131065,AA-10375,TEC-AC-10004145,11/14/2016,11/16/2016,Second Class
2264,CA-2016-131065,AA-10375,OFF-PA-10002479,11/14/2016,11/16/2016,Second Class
2265,CA-2016-131065,AA-10375,OFF-BI-10004970,11/14/2016,11/16/2016,Second Class
2266,CA-2017-149146,SM-20320,OFF-PA-10003919,10/12/2017,10/12/2017,Same Day
2267,CA-2017-137470,TP-21415,OFF-PA-10002001,9/17/2017,9/17/2017,Same Day
2268,CA-2017-105480,DK-13225,OFF-PA-10002787,12/20/2017,12/26/2017,Standard Class
2269,CA-2017-105480,DK-13225,OFF-BI-10003291,12/20/2017,12/26/2017,Standard Class
2270,CA-2017-164917,MK-17905,OFF-AR-10004344,12/2/2017,12/7/2017,Standard Class
2271,CA-2015-102036,CS-12130,OFF-ST-10003123,9/21/2015,9/27/2015,Standard Class
2272,CA-2015-142944,JL-15850,FUR-FU-10000308,3/6/2015,3/11/2015,Standard Class
2273,CA-2015-142944,JL-15850,TEC-CO-10003763,3/6/2015,3/11/2015,Standard Class
2274,CA-2014-157882,AR-10405,FUR-TA-10001866,10/3/2014,10/8/2014,Second Class
2275,CA-2014-157882,AR-10405,FUR-CH-10002774,10/3/2014,10/8/2014,Second Class
2276,CA-2014-104283,LM-17065,OFF-ST-10004337,6/27/2014,7/1/2014,Standard Class
2277,CA-2014-104283,LM-17065,FUR-TA-10001039,6/27/2014,7/1/2014,Standard Class
2278,CA-2014-104283,LM-17065,TEC-AC-10000109,6/27/2014,7/1/2014,Standard Class
2279,CA-2017-142622,JK-15625,FUR-CH-10003833,10/30/2017,11/2/2017,First Class
2280,CA-2017-142622,JK-15625,FUR-CH-10004289,10/30/2017,11/2/2017,First Class
2281,CA-2017-142622,JK-15625,FUR-BO-10004467,10/30/2017,11/2/2017,First Class
2282,CA-2016-132143,FM-14215,OFF-PA-10002713,9/3/2016,9/5/2016,First Class
2283,CA-2015-153108,SF-20200,TEC-PH-10001552,3/5/2015,3/9/2015,Standard Class
2284,CA-2015-153108,SF-20200,OFF-AP-10002222,3/5/2015,3/9/2015,Standard Class
2285,CA-2016-112676,PJ-18835,OFF-PA-10003971,5/5/2016,5/8/2016,First Class
2286,CA-2017-165687,CS-12355,OFF-AP-10004036,11/17/2017,11/23/2017,Standard Class
2287,US-2017-112928,BB-10990,OFF-AP-10002287,6/1/2017,6/5/2017,Second Class
2288,CA-2017-143343,BW-11200,OFF-AR-10002375,6/10/2017,6/13/2017,First Class
2289,CA-2017-115154,RS-19420,FUR-TA-10001950,1/8/2017,1/11/2017,First Class
2290,CA-2015-149342,TS-21160,TEC-PH-10001557,4/20/2015,4/25/2015,Standard Class
2291,CA-2015-149342,TS-21160,FUR-FU-10002937,4/20/2015,4/25/2015,Standard Class
2292,CA-2015-149342,TS-21160,OFF-PA-10001166,4/20/2015,4/25/2015,Standard Class
2293,CA-2015-130995,QJ-19255,TEC-PH-10000347,11/1/2015,11/6/2015,Standard Class
2294,CA-2017-127929,FM-14215,FUR-FU-10003708,12/23/2017,12/27/2017,Standard Class
2295,CA-2015-113145,VD-21670,OFF-PA-10002659,11/1/2015,11/5/2015,Standard Class
2296,CA-2015-113145,VD-21670,FUR-FU-10000965,11/1/2015,11/5/2015,Standard Class
2297,CA-2015-113145,VD-21670,TEC-PH-10001527,11/1/2015,11/5/2015,Standard Class
2298,CA-2015-113145,VD-21670,TEC-AC-10001838,11/1/2015,11/5/2015,Standard Class
2299,CA-2015-113145,VD-21670,TEC-PH-10002597,11/1/2015,11/5/2015,Standard Class
2300,CA-2014-162362,JL-15505,OFF-BI-10000756,11/14/2014,11/18/2014,Standard Class
2301,CA-2014-162362,JL-15505,OFF-BI-10000546,11/14/2014,11/18/2014,Standard Class
2302,CA-2016-106558,DL-13495,TEC-AC-10001142,1/17/2016,1/21/2016,Standard Class
2303,CA-2017-157931,MO-17800,FUR-CH-10000785,9/17/2017,9/22/2017,Second Class
2304,CA-2017-157931,MO-17800,OFF-PA-10000474,9/17/2017,9/22/2017,Second Class
2305,CA-2016-115574,BP-11185,FUR-BO-10003441,12/23/2016,12/24/2016,First Class
2306,CA-2015-160794,MS-17980,OFF-PA-10004156,8/6/2015,8/8/2015,First Class
2307,CA-2017-116225,SV-20935,TEC-AC-10001432,11/5/2017,11/9/2017,Standard Class
2308,US-2017-120418,BC-11125,FUR-CH-10001394,6/11/2017,6/12/2017,First Class
2309,US-2017-120418,BC-11125,OFF-ST-10002370,6/11/2017,6/12/2017,First Class
2310,US-2017-120418,BC-11125,OFF-AR-10002956,6/11/2017,6/12/2017,First Class
2311,US-2017-120418,BC-11125,OFF-AR-10001955,6/11/2017,6/12/2017,First Class
2312,US-2017-120418,BC-11125,OFF-ST-10001809,6/11/2017,6/12/2017,First Class
2313,CA-2017-122035,EM-13825,OFF-LA-10004093,7/20/2017,7/25/2017,Standard Class
2314,CA-2017-122035,EM-13825,OFF-AP-10002118,7/20/2017,7/25/2017,Standard Class
2315,CA-2017-122035,EM-13825,OFF-BI-10000404,7/20/2017,7/25/2017,Standard Class
2316,CA-2017-122035,EM-13825,FUR-CH-10003833,7/20/2017,7/25/2017,Standard Class
2317,CA-2017-122035,EM-13825,OFF-BI-10002072,7/20/2017,7/25/2017,Standard Class
2318,CA-2017-122035,EM-13825,TEC-AC-10003095,7/20/2017,7/25/2017,Standard Class
2319,CA-2015-117828,BD-11500,OFF-AP-10001563,12/23/2015,12/26/2015,First Class
2320,CA-2017-165491,HW-14935,TEC-AC-10000358,3/20/2017,3/24/2017,Standard Class
2321,CA-2015-109470,KC-16255,OFF-BI-10004492,12/31/2015,1/3/2016,Second Class
2322,CA-2015-109470,KC-16255,OFF-BI-10001072,12/31/2015,1/3/2016,Second Class
2323,CA-2015-109470,KC-16255,OFF-BI-10003707,12/31/2015,1/3/2016,Second Class
2324,CA-2015-109470,KC-16255,OFF-BI-10000977,12/31/2015,1/3/2016,Second Class
2325,CA-2015-105102,BM-11575,OFF-BI-10002082,9/15/2015,9/19/2015,Second Class
2326,CA-2015-105102,BM-11575,FUR-BO-10004709,9/15/2015,9/19/2015,Second Class
2327,CA-2015-105102,BM-11575,OFF-PA-10002365,9/15/2015,9/19/2015,Second Class
2328,CA-2017-138422,KN-16705,OFF-EN-10004147,9/23/2017,9/26/2017,First Class
2329,US-2015-147739,JD-16150,FUR-FU-10001468,12/25/2015,12/29/2015,Standard Class
2330,CA-2016-155187,LA-16780,OFF-ST-10000642,9/24/2016,9/26/2016,Second Class
2331,CA-2016-155187,LA-16780,OFF-PA-10000380,9/24/2016,9/26/2016,Second Class
2332,CA-2017-169285,RW-19690,OFF-PA-10004071,3/21/2017,3/25/2017,Standard Class
2333,CA-2017-169285,RW-19690,OFF-PA-10004971,3/21/2017,3/25/2017,Standard Class
2334,CA-2014-140886,KW-16570,OFF-AP-10000696,9/30/2014,10/4/2014,Standard Class
2335,CA-2017-152695,CC-12220,OFF-EN-10004030,12/10/2017,12/10/2017,Same Day
2336,CA-2017-152695,CC-12220,OFF-AP-10000026,12/10/2017,12/10/2017,Same Day
2337,CA-2014-110639,RH-19495,OFF-PA-10003936,8/23/2014,8/23/2014,Same Day
2338,CA-2014-110639,RH-19495,OFF-PA-10004530,8/23/2014,8/23/2014,Same Day
2339,CA-2014-121727,JK-15625,OFF-AR-10004930,8/19/2014,8/24/2014,Standard Class
2340,CA-2016-137736,DC-13285,OFF-AR-10004999,11/10/2016,11/15/2016,Standard Class
2341,US-2014-143231,GM-14455,FUR-FU-10002501,12/31/2014,1/3/2015,First Class
2342,US-2014-143231,GM-14455,TEC-AC-10000358,12/31/2014,1/3/2015,First Class
2343,US-2014-155894,CL-11890,OFF-ST-10004804,7/26/2014,7/30/2014,Second Class
2344,CA-2016-119025,PV-18985,OFF-AP-10001205,2/22/2016,2/28/2016,Standard Class
2345,CA-2016-159373,LT-17110,OFF-PA-10000659,3/13/2016,3/18/2016,Standard Class
2346,CA-2016-159373,LT-17110,OFF-BI-10004141,3/13/2016,3/18/2016,Standard Class
2347,CA-2016-159373,LT-17110,FUR-TA-10004619,3/13/2016,3/18/2016,Standard Class
2348,CA-2017-109701,AM-10360,OFF-BI-10004187,12/2/2017,12/3/2017,Same Day
2349,CA-2017-109701,AM-10360,OFF-BI-10000632,12/2/2017,12/3/2017,Same Day
2350,CA-2017-109701,AM-10360,OFF-PA-10003724,12/2/2017,12/3/2017,Same Day
2351,CA-2017-109701,AM-10360,OFF-AP-10002765,12/2/2017,12/3/2017,Same Day
2352,CA-2017-109701,AM-10360,OFF-AR-10001868,12/2/2017,12/3/2017,Same Day
2353,CA-2015-111514,SC-20260,FUR-BO-10002545,8/31/2015,9/2/2015,First Class
2354,CA-2015-111514,SC-20260,OFF-BI-10002735,8/31/2015,9/2/2015,First Class
2355,CA-2015-111514,SC-20260,TEC-AC-10004864,8/31/2015,9/2/2015,First Class
2356,CA-2015-111514,SC-20260,TEC-MA-10000597,8/31/2015,9/2/2015,First Class
2357,US-2014-148838,CP-12340,FUR-TA-10003473,3/17/2014,3/21/2014,Standard Class
2358,US-2014-148838,CP-12340,FUR-TA-10001950,3/17/2014,3/21/2014,Standard Class
2359,US-2014-148838,CP-12340,FUR-TA-10004175,3/17/2014,3/21/2014,Standard Class
2360,US-2014-148838,CP-12340,OFF-PA-10002960,3/17/2014,3/21/2014,Standard Class
2361,US-2014-148838,CP-12340,OFF-PA-10000919,3/17/2014,3/21/2014,Standard Class
2362,CA-2017-136497,RF-19840,OFF-BI-10001553,4/16/2017,4/20/2017,Standard Class
2363,US-2016-108637,AB-10060,FUR-FU-10004864,3/13/2016,3/18/2016,Standard Class
2364,US-2016-108637,AB-10060,OFF-AP-10004540,3/13/2016,3/18/2016,Standard Class
2365,US-2016-108637,AB-10060,OFF-BI-10004965,3/13/2016,3/18/2016,Standard Class
2366,CA-2014-102295,EH-13990,FUR-CH-10001714,11/24/2014,11/26/2014,Second Class
2367,CA-2017-123659,MN-17935,OFF-PA-10002464,2/10/2017,2/13/2017,First Class
2368,US-2016-129469,KL-16555,FUR-FU-10002298,9/23/2016,9/27/2016,Standard Class
2369,US-2016-129469,KL-16555,OFF-AR-10000315,9/23/2016,9/27/2016,Standard Class
2370,CA-2017-155152,MP-17965,TEC-AC-10004353,7/7/2017,7/9/2017,Second Class
2371,CA-2016-159940,BF-11020,FUR-FU-10004973,7/7/2016,7/11/2016,Second Class
2372,CA-2016-159940,BF-11020,OFF-FA-10000936,7/7/2016,7/11/2016,Second Class
2373,CA-2016-159940,BF-11020,OFF-PA-10001609,7/7/2016,7/11/2016,Second Class
2374,CA-2016-159940,BF-11020,FUR-CH-10000785,7/7/2016,7/11/2016,Second Class
2375,CA-2017-119669,TP-21130,OFF-FA-10000053,1/24/2017,1/30/2017,Standard Class
2376,US-2014-164616,MS-17770,OFF-BI-10001718,8/19/2014,8/21/2014,Second Class
2377,US-2014-164616,MS-17770,OFF-SU-10004768,8/19/2014,8/21/2014,Second Class
2378,CA-2015-148628,KM-16375,OFF-PA-10003883,12/6/2015,12/11/2015,Standard Class
2379,CA-2016-118052,BE-11455,OFF-FA-10004248,5/6/2016,5/10/2016,Standard Class
2380,CA-2016-118052,BE-11455,OFF-PA-10002581,5/6/2016,5/10/2016,Standard Class
2381,CA-2016-118052,BE-11455,FUR-FU-10004848,5/6/2016,5/10/2016,Standard Class
2382,US-2017-117534,CV-12295,OFF-AP-10002403,3/25/2017,3/26/2017,First Class
2383,US-2017-117534,CV-12295,OFF-AR-10003087,3/25/2017,3/26/2017,First Class
2384,US-2017-117534,CV-12295,OFF-BI-10002026,3/25/2017,3/26/2017,First Class
2385,US-2017-117534,CV-12295,TEC-PH-10000141,3/25/2017,3/26/2017,First Class
2386,US-2017-117534,CV-12295,TEC-CO-10000971,3/25/2017,3/26/2017,First Class
2387,CA-2015-145065,DK-13375,OFF-FA-10001229,12/12/2015,12/15/2015,First Class
